ID,Item,Item_det,Price,Resturant_id
38927,Chole Bhature,,160,11101
38928,Baigan Ka Bharta,,160,11101
38929,Panjabi Khadi,,160,11101
38930,Bhindi Fry,,160,11101
38931,Sarson Da Saag,,180,11101
38932,Paneer Pasanda,,220,11101
38933,Tawa Vegetable,,210,11101
38934,Stuffed Capsicum,,190,11101
38935,Stuffed Tomato,,170,11101
38936,Paneer Saagwala,,200,11101
38937,Egg Masala,,120,11101
38938,Murg Lababdar,,230,11101
38939,Butter Murg,,200,11101
38940,Murg Curry,,180,11101
38941,Kadai Murg,,190,11101
38942,Murg Masala,,190,11101
38943,Murg Tikka Masala,,240,11101
38944,Murg Do Pyaza,,210,11101
38945,Rara Chicken,,220,11101
38946,Tawa Kukkad,,210,11101
38947,Dehati Chicken,,240,11101
38948,Chicken Patiala,,280,11101
38949,Chicken Hyderabadi,,210,11101
38950,Murg Saagwala,,200,11101
38951,Murg Amritsari,,230,11101
38952,Murg Rogan Josh,,260,11101
38953,Seek Kabab Masala,,300,11101
38954,Mutton Masala,,250,11101
38955,Mutton Kalimirch,,260,11101
38956,Mutton Do Pyaza,,250,11101
38957,Garlic Naan,,60,11101
38958,Jeera Rice,,150,11101
38959,Ghee Rice,,160,11101
38960,Steamed Rice,,80,11101
38961,Veg Pulao,,170,11101
38962,Dal Khichdi,,160,11101
38963,Veg Biryani,,170,11101
38964,Murg Dum Biryani,,200,11101
38965,Mutton Biryani,,220,11101
38966,Murg Shahi Biryani,,220,11101
38967,Mutton Shahi Biryani,,240,11101
38968,Veg Noodle,,150,11101
38969,Veg Fried Rice,,150,11101
38970,Egg Noodle,,160,11101
38971,Egg Fried Rice,,160,11101
38972,Chicken Noodle,,180,11101
38973,Chicken Fried Rice,,180,11101
38974,Veg Manchurian,,180,11101
38975,Gobi Manchurian,,160,11101
38976,Mushroom Chilli,,170,11101
38977,Paneer Chilli,,220,11101
38978,Chicken Manchurian,,180,11101
38979,Chicken Chilli,,210,11101
38980,Chicken Lollypop,,220,11101
38981,Chicken Wings,,220,11101
38982,Drums of Heaven,,220,11101
38983,Lemon Chicken,,190,11101
38984,Garlic Chicken,,190,11101
38985,Chicken 65,,190,11101
38986,Chicken Pepper Dry,,200,11101
38987,Dry Papad,,30,11101
38988,Fried Papad,,40,11101
38989,Masala Papad,,60,11101
38990,Onion Salad,,40,11101
38991,Garden Green Salad,,70,11101
38992,Finger Salad,,80,11101
38993,Boondi Raita,,80,11101
38994,Pineapple Raita,,90,11101
38995,Plain Curd,,40,11101
38996,Mixed Veg Raita,,80,11101
38997,Jal Jeera,,70,11101
38998,Punjabi Chaas,,80,11101
38999,Sweet Lassi,,80,11101
39000,Mango Lassi,,90,11101
39001,Mineral Water ,1 litre,20,11101
39002,Fresh Lime Soda,,70,11101
39003,Fresh Lime Water,,60,11101
39004,Sweet Lime Juice,,40,9332
39005,Salt Lime Juice,,40,9332
39006,Lassi,,50,9332
39007,Butter Milk,,30,9332
39008,Sprite ,2 Litre,105,9332
39009,Mineral Water ,500 ml,15,9332
39010,Coke ,500 ml,55,9332
39011,Coke ,2 Litre,105,9332
39012,Imperial Special Paratha,,25,9329
39013,Chicken Hyderabadi,,185.00 onwards,9329
39014,Boneless Butter Chicken Masala,,205.00 onwards,9329
39015,Ghee Rice,,75,9329
39016,Special Dum Chicken Biryani,,170,9329
39017,Malabar Chicken Biryani,,180,9329
39018,Chicken Biryani Family Pack,,480,9329
39019,Imperial Special Tandoori Chicken,,170.00 onwards,9329
39020,Boneless Thrissur Chicken Fry,,210,9329
39021,Imperial Special Chicken Kebab,,130.00 onwards,9329
39022,Imperial Special Grilled Chicken,,150.00 onwards,9329
39023,Imperial Special Chicken Kebab (Half),,130,9329
39024,Imperial Special Chilli Kebab (Half),,140,9329
39025,Imperial Special Chicken Wings Kebab,,140.00 onwards,9329
39026,Grilled Chicken (Half),,150,9329
39027,Colourless Kebab (Half),,150,9329
39028,Brain Pepper Dry (Half),,210,9329
39029,Fried Brain Onion (Half),,220,9329
39030,Mutton Pepper Dry,,240.00 onwards,9329
39031,Jeera Rice,,80,9329
39032,Biryani Rice,,95,9329
39033,Veg Biryani,,150,9329
39034,Egg Biryani,,145,9329
39035,Mushroom Fried Rice,,165,9329
39036,Veg Fried Rice,,145,9329
39037,Veg Noodles,,150,9329
39038,Egg Fried Rice,,150,9329
39039,Egg Noodles,,160,9329
39040,Chicken Fried Rice,,160,9329
39041,Chicken Noodles,,170,9329
39042,Mutton Fried Rice,,190,9329
39043,Mutton Noodles,,190,9329
39044,Mixed Fried Rice,,210,9329
39045,Mixed Noodles,,210,9329
39046,Prawns Fried Rice,,195,9329
39047,Prawns Noodles,,195,9329
39048,Seafood Rice,,260,9329
39049,Triple Schezwan Rice,,260,9329
39050,Triple Malaysian Fried Rice,,265,9329
39051,Nadan Veg Soup,,90,9329
39052,Nadan Chicken Soup,,100,9329
39053,Nadan Mutton Soup,,110,9329
39054,Sweet Corn Veg Soup,,100,9329
39055,Veg Hot and Sour Soup,,100,9329
39056,Manchow Veg Soup,,100,9329
39057,Veg Clear Soup,,90,9329
39058,Cream of Mushroom Soup,,100,9329
39059,Tomato Soup,,100,9329
39060,Sweet Corn Chicken Soup,,110,9329
39061,Hot and Sour Chicken Soup,,110,9329
39062,Manchow Chicken Soup,,110,9329
39063,Chicken Clear Soup,,110,9329
39064,Tom Yam Chicken Soup,,100,9329
39065,Mutton Mushroom Soup,,120,9329
39066,Imperial Special Mutton Shorba,,115,9329
39067,Seafood Soup,,135,9329
39068,Gobi Manchurian,,150,9329
39069,Gobi Chilli,,150,9329
39070,Baby Corn Chilli,,175,9329
39071,Baby Corn Manchurian,,175,9329
39072,Baby Corn Schezwan,,175,9329
39073,Paneer Chilli,,175,9329
39074,Paneer Manchurian,,175,9329
39075,Paneer Schezwan,,175,9329
39076,Mushroom Chilli,,175,9329
39077,Mushroom Manchurian,,175,9329
39078,Mushroom Schezwan,,175,9329
39079,Gobi Dry Fry,,160,9329
39080,Paneer Tikka,,195,9329
39081,Mushroom Tikka,,195,9329
39082,Mushroom Pepper Salt,,190,9329
39083,Crispy Chilli Veg,,170,9329
39084,Crispy American Corn,,195,9329
39085,Chicken Lollipop,,195,9329
39086,Dragon Chicken,,210,9329
39087,Shredded Chicken Pepper Dry,,210,9329
39088,Crispy Honey Chicken,,210,9329
39089,Afghani Chicken,,310,9329
39090,Chicken Pepper Dry,,185.00 onwards,9329
39091,Imperial Special Chilli Chicken,,195.00 onwards,9329
39092,Chicken Chukka,,195.00 onwards,9329
39093,Mutton Chilli Dry,,245.00 onwards,9329
39094,Brain Pepper Dry,,210.00 onwards,9329
39095,Brain Onion Dry,,220.00 onwards,9329
39096,Chicken Tikka,,195,9329
39097,Kalmi Kebab,,145.00 onwards,9329
39098,Malai Kebab,,195,9329
39099,Reshmi Kebab,,195,9329
39100,Hariyali Tikka,,195,9329
39101,Kasturi Kebab,,195,9329
39102,Sholay Kebab,,210,9329
39103,Angari Kebab,,210,9329
39104,Mix Veg Roast,,160,9329
39105,Babycorn Pepper Salt,,175,9329
39106,Mushroom Pepper Fry,,175,9329
39107,Gobi 65,,170,9329
39108,Omelette,,50,9329
39109,Tomato Omelette Masala,,60,9329
39110,Egg Bhurji,,70,9329
39111,Half Fried Egg,,45,9329
39112,Boiled Egg,,45,9329
39113,Chicken Kumarakom Veraval,,210,9329
39114,Hot Pepper Chicken,,210,9329
39115,Chicken Veraval,,195,9329
39116,Chicken Kondattam,,195,9329
39117,Chicken Roast,,190.00 onwards,9329
39118,Nadan Chicken Fry,,190.00 onwards,9329
39119,Chicken Chereulli Roast,,195.00 onwards,9329
39120,Chicken Pepper Roast,,185.00 onwards,9329
39121,Mutton Sukka,,260,9329
39122,Mutton Varattiyathu,,260.00 onwards,9329
39123,Chilli Chicken,,190,9329
39124,Chicken Manchurian,,190,9329
39125,Ginger Chicken,,190,9329
39126,Garlic Chicken,,190,9329
39127,Chicken Schezwan,,195,9329
39128,Lemon Chicken,,210,9329
39129,Hong Kong Chicken,,210,9329
39130,Chicken 65,,210,9329
39131,Hunan Chicken,,210,9329
39132,Imperial Special Chilli Kebab,,140.00 onwards,9329
39133,Imperial Special Colour Less Kebab,,150.00 onwards,9329
39134,Imperial Special Brain Pepper Dry,,210.00 onwards,9329
39135,Imperial Special Brain Onion Fry,,220.00 onwards,9329
39136,Imperial Special Mutton Dry,,245.00 onwards,9329
39137,Kozhi Kurumulaku Fry,,195,9329
39138,Kadai Paneer,,150,9329
39139,Paneer Butter Masala,,150,9329
39140,Kadai Veg,,145,9329
39141,Veg Kolhapuri,,140,9329
39142,Palak Malai Kofta,,155,9329
39143,Palak Paneer,,145,9329
39144,Aloo Paneer,,130,9329
39145,Mixed Vegetable,,130,9329
39146,Mutter Paneer,,145,9329
39147,Aloo Mutter,,130,9329
39148,Aloo Gobi,,130,9329
39149,Aloo Jeera,,130,9329
39150,Bindi Do Pyaza,,150,9329
39151,Aam Chori Bindi,,150,9329
39152,Sabzi Diwani Handi,,150,9329
39153,Adraki Aloo Gobi,,145,9329
39154,Dal Makhani,,130,9329
39155,Dal Tadka,,90,9329
39156,Dal Fry,,80,9329
39157,Chicken Masala,,180.00 onwards,9329
39158,Chicken Kadai,,185.00 onwards,9329
39159,Chicken Kolhapuri,,185.00 onwards,9329
39160,Chicken Mughalai,,185.00 onwards,9329
39161,Chicken Do Pyaza,,185.00 onwards,9329
39162,Chicken Chettinad,,185.00 onwards,9329
39163,Chicken Chatpata,,185.00 onwards,9329
39164,Chicken Tikka Masala,,190.00 onwards,9329
39165,Imperial Special Chilli Chicken Masala,,190.00 onwards,9329
39166,Chicken Bhuna,,190.00 onwards,9329
39167,Chicken Nadan,,190.00 onwards,9329
39168,Chicken Tandoori Masala,,190.00 onwards,9329
39169,Chicken Shahi Korma,,190.00 onwards,9329
39170,Todays Special Chicken,,195.00 onwards,9329
39171,Butter Chicken Masala,,190.00 onwards,9329
39172,Methi Chicken,,190.00 onwards,9329
39173,Chicken Pepper Masala,,180.00 onwards,9329
39174,Shahjahani Murg,,195.00 onwards,9329
39175,Chicken Tangdi Masala,,195.00 onwards,9329
39176,Handi Murg,,195.00 onwards,9329
39177,Mutton Pepper Masala,,240.00 onwards,9329
39178,Mutton Kadai,,240.00 onwards,9329
39179,Mutton Lahori,,240.00 onwards,9329
39180,Mutton Bhuna,,240.00 onwards,9329
39181,Mutton Palak,,240.00 onwards,9329
39182,Mutton Lagan Gosht,,240.00 onwards,9329
39183,Mutton Rogan Gosht,,240.00 onwards,9329
39184,Mutton Kolhapuri,,245.00 onwards,9329
39185,Mutton Mughlai,,245.00 onwards,9329
39186,Mutton Dum Palak,,240.00 onwards,9329
39187,Achari Gosht,,245.00 onwards,9329
39188,Dabba Gosht,,260.00 onwards,9329
39189,Veg Stew,,160,9329
39190,Veg Masala Curry,,160,9329
39191,Mushroom Varattiyathu,,175,9329
39192,Mushroom Pepper Korma,,175,9329
39193,Egg Masala,,80,9329
39194,Chicken Varattiyathu,,185.00 onwards,9329
39195,Chicken Pepper Korma,,185.00 onwards,9329
39196,Alleppey Chicken Curry,,190.00 onwards,9329
39197,Military Chicken Curry,,190.00 onwards,9329
39198,Chicken Varutharachathu,,190.00 onwards,9329
39199,Kuttanadan Chicken Curry,,190.00 onwards,9329
39200,Achayans Chicken Curry,,185.00 onwards,9329
39201,Calicut Chicken Curry,,185.00 onwards,9329
39202,Chicken Stew,,190.00 onwards,9329
39203,Payyoli Kozhi Porichathu,,195.00 onwards,9329
39204,Travancore Chicken Roast,,185.00 onwards,9329
39205,Kadathanadan Chicken,,185.00 onwards,9329
39206,Mutton Stew,,255.00 onwards,9329
39207,Mutton Pepper Korma,,255.00 onwards,9329
39208,Mutton Malabar Masala,,260.00 onwards,9329
39209,Mutton Varutharachathu,,260.00 onwards,9329
39210,Imperial Special Coin Paratha,,15,9329
39211,Wheat Paratha,,30,9329
39212,Ceylon Paratha,,30,9329
39213,Imperial Egg Mix Paratha,,145,9329
39214,Imperial Chicken Mix Paratha,,160,9329
39215,Imperial Mutton Mix Paratha,,180,9329
39216,Green Salad,,80,9329
39217,Cucumber Salad,,70,9329
39218,Onion Salad,,70,9329
39219,Mix Raita,,75,9329
39220,Cucumber Raita,,75,9329
39221,Pineapple Raita,,75,9329
39222,Raw Mango Salad,,90,9329
39223,Apple Mint Salad,,110,9329
39224,Sweet and Spicy Mango Salad,,110,9329
39225,Curd,,45,9329
39226,Masala Papad,,60,9329
39227,Caramel Custard,,130,9329
39228,Imperial Special Falooda,,120,9329
39229,Pink Queens,,130,9329
39230,Elaneer Payasam,,100,9329
39231,Gud Bud,,130,9329
39232,Banana Split,,140,9329
39233,Sweet Lassi,,55,9329
39234,Salted Lassi,,55,9329
39235,Mango Lassi,,70,9329
39236,Guava Lassi,,70,9329
39237,Avocado Lassi,,70,9329
39238,Nannari Lassi,,70,9329
39239,Lime Soda,,55,9329
39240,Mint Soda,,60,9329
39241,Nannari Soda,,70,9329
39242,Masala Soda,,70,9329
39243,Kulukki Sarbath,,110,9329
39244,Mango Mastani Juice,,120,9329
39245,Mad Mango Juice,,120,9329
39246,Apple Milkshake,,100,9329
39247,Anaar Milkshake,,120,9329
39248,Anjeer Milkshake,,110,9329
39249,Banana Milkshake,,80,9329
39250,Chikku Milkshake,,95,9329
39251,Orange Juice,,60,9329
39252,Mosambi Juice,,60,9329
39253,Pineapple Juice,,60,9329
39254,Apple Juice,,80,9329
39255,Watermelon Juice,,60,9329
39256,Sweet Melon Juice,,60,9329
39257,Lemon Juice,,45,9329
39258,Lemon Mint Juice,,55,9329
39259,Grape Juice,,60,9329
39260,Papaya Juice,,60,9329
39261,Chicken Kabab ,6 Pieces,150,9344
39262,Egg Fried Rice,,120,9344
39263,Chicken Noodles,,140,9344
39264,Gobhi Chilli,,120,9344
39265,Gobi Manchurian,,120,9344
39266,Paneer Chilli,,140,9344
39267,Paneer Manchurian,,140,9344
39268,Mushroom Chilli,,140,9344
39269,Egg Chilli,,120,9344
39270,Chicken Chilli,,150,9344
39271,Veg Fried Rice,,120,9344
39272,Schezwan Fried Rice,,120,9344
39273,Ginger Garlic Fried Rice,,120,9344
39274,Chicken Fried Rice,,140,9344
39275,Veg Noodles,,120,9344
39276,Schezwan Noodles,,120,9344
39277,Ginger Garlic Noodles,,120,9344
39278,Egg Noodles,,120,9344
39279,Butter Milk,,50,9344
39280,Masala Lime Soda,,50,9344
39281,Sweet Lassi,,70,9344
39282,Big Bad Brownie Shake ,200 ml,155,9363
39283,Broadway Berry Shake ,200 ml,155,9363
39284,Big Bad Brownie Shake ,400 ml,255,9363
39285,NY Caramel Coffee Shake ,400 ml,255,9363
39286,The Pro Shake ,200 ml,165,9363
39287,Hazelnut Cold Coffee ,200 ml,135,9363
39288,PBC Shake ,200 ml,155,9363
39289,NY Caramel Coffee Shake ,200 ml,155,9363
39290,PBC Shake ,400 ml,255,9363
39291,Broadway Berry Shake ,400 ml,255,9363
39292,Cuban Cold Coffee ,200 ml,105,9363
39293,Himalayan Iced Tea ,200 ml,95,9363
39294,Turbo Charger ,200 ml,85,9363
39295,Green Mint Cooler ,200 ml,85,9363
39296,Black Beauty ,200 ml,99,9363
39297,Spiced Butter Milk ,200 ml,99,9363
39298,Meerut ka Jaljeera ,200 ml,85,9363
39299,Modinagar Ki Shikanji ,200 ml,85,9363
39300,Watermelon Juice ,200 ml,95,9363
39301,Yoga Kick ,200 ml,135,9363
39302,Glow ,200 ml,135,9363
39303,Sunshine ,200 ml,135,9363
39304,Aqua ,200 ml,69,9363
39305,ABC Juice ,200 ml,135,9363
39306,Cold Brew ,200 ml,75,9363
39307,Immune ,200 ml,135,9363
39308,Kale ,200 ml,135,9363
39309,Strawberry Smoothie ,200 ml,149,9363
39310,Glow Smoothie ,200 ml,135,9363
39311,Sunshine Smoothie ,200 ml,135,9363
39312,9 Inch Margherita,,208,11191
39313,9 Inch Sweet Corn Delight Pizza,,248,11191
39314,9 Inch Calzone Royal Delight,,268,11191
39315,9 Inch Indiano Double decker,,378,11191
39316,9 Inch Double Decker Italian,,398,11191
39317,9 Inch Chilli Garlic,,248,11191
39318,9 Inch Coloured Pepper Delight,,248,11191
39319,9 Inch Rainbow Pizza,,268,11191
39320,9 Inch Mushroom Punch,,268,11191
39321,9 Inch Thai Spicy Delight,,278,11191
39322,9 Inch Paneer Tikka Pizza,,278,11191
39323,9 Inch Spicy Paneer,,278,11191
39324,9 Inch Green Goblin,,278,11191
39325,9 Inch Punjabi Takda Veg,,268,11191
39326,9 Inch Hawaiian Classic Veg Pizza,,278,11191
39327,9 Inch Italian Four Shot,,278,11191
39328,9 Inch Veggie Overloaded,,288,11191
39329,Calzone Royal Delight Pizza,,278,11191
39330,Indiano Doubler Decker,,478,11191
39331,Double Decker Italian,,498,11191
39332,Margherita Pizza,,268,11191
39333,Chilli Garlic Pizza,,288,11191
39334,Colored Pepper Delight Pizza,,328.00 onwards,11191
39335,Sweet Corn Delight Pizza,,328,11191
39336,Rainbow Pizza,,348,11191
39337,Mushroom Punch Pizza,,348,11191
39338,Thai Spicy Delight Pizza,,348,11191
39339,Paneer Tikka,,348,11191
39340,Punjabi Tadka Pizza,,348,11191
39341,Spicy Paneer Pizza,,358,11191
39342,Green Goblin Pizza,,358,11191
39343,Hawaiian Classic Veg Pizza,,368,11191
39344,Italian Four Shot Pizza,,368,11191
39345,Veggie Overloaded Pizza,,378,11191
39346,9 Inch Simply Chicken,,248,11191
39347,9 Inch Bell Pepper Chicken,,258,11191
39348,9 Inch Sweet Corn Chicken,,268,11191
39349,9 Inch Indian Twist,,278,11191
39350,9 Inch Green Valley,,288,11191
39351,9 Inch Sausage Delight,,298,11191
39352,9 Inch Chicken Peri Peri,,268,11191
39353,9 Inch Desi Murgi,,268,11191
39354,9 Inch Grilled Chicken,,278,11191
39355,9 Inch Hawaiian Chicken Treat,,298,11191
39356,9 Inch American Feast,,308,11191
39357,9 Inch BBQ Chicken,,298,11191
39358,9 Inch Chicken Pepper Blast,,298,11191
39359,9 Inch Creamy Mac & Cheese Chicken,,308,11191
39360,9 Inch Spicy Mac & Cheese Chicken,,308,11191
39361,9 Inch Roasted Shrimp & Salad,,318,11191
39362,9 Inch Classic All Meat Mixture,,328,11191
39363,9 Inch Chicken BBQ Blast,,318,11191
39364,9 Inch Exotica Calzone Royal,,318,11191
39365,9 Inch Exotica Fish Feast,,338,11191
39366,9 Inch Exotica Prawn Feast,,358,11191
39367,9 Inch Spicy Andhra Chicken,,288,11191
39368,9 Inch Chettinad Chicken,,298,11191
39369,9 Inch Punjabi Chicken Tadka,,298,11191
39370,9 Inch Goan Chicken Vindaloo,,308,11191
39371,9 Inch Malabar Chicken Feast,,308,11191
39372,9 Inch Malabar Fish Feast,,318,11191
39373,Simply Chicken Pizza,,328,11191
39374,Bell Pepper Chicken,,348,11191
39375,Sweet Corn Chicken,,358,11191
39376,Indian Twist Pizza,,368,11191
39377,Green Valley Pizza,,378,11191
39378,Sausage Delight Pizza,,388,11191
39379,Chicken Peri Peri Pizza,,358,11191
39380,Desi Murgi Pizza,,358,11191
39381,Grilled Chicken,,348,11191
39382,Hawaiian Chicken Treat Pizza,,388,11191
39383,American Feast Pizza,,398,11191
39384,BBQ Chicken,,388,11191
39385,Chicken Pepper Blast Pizza,,388,11191
39386,Creamy Mac & Cheesy Chicken Pizza,,388,11191
39387,Spicy Mac & Cheese Chicken Pizza,,388,11191
39388,Roasted Shrimp & Salad Pizza,,408,11191
39389,Classic All Meat Mixture Pizza,,408,11191
39390,Spicy Andhra Chicken,,378,11191
39391,Chettinad Chicken Pizza,,378,11191
39392,Punjabi Chicken Tadka Pizza,,378,11191
39393,Goa Chicken Vindaloo Pizza,,378,11191
39394,Malabar Chicken Feast Pizza,,378,11191
39395,Chicken Ghee Roast,,388,11191
39396,Malabar Fish Feast Pizza,,398,11191
39397,Chicken BBQ Blast Exotica,,408,11191
39398,Caramelized Onion & Chicken Pizza,,408,11191
39399,Exotica Prawn Feast Pizza,,428,11191
39400,Exotica Fish Feast,,418,11191
39401,Exotica Calzone Royal,,348,11191
39402,Classic Red Veg Pasta,,228,11191
39403,Italian Royal Veg Pasta,,248,11191
39404,Mushroom Fantasy Pasta,,248,11191
39405,Alfredo Veg Pasta,,248,11191
39406,Mac & Cheese Veg Pasta,,258,11191
39407,Veggie Delight Pasta,,248,11191
39408,Hot Chick Pasta,,248,11191
39409,Royal White Pasta,,278,11191
39410,Royal Spicy Chicken,,268,11191
39411,Classic White Pasta,,268,11191
39412,Alfredo Hawaiian Pasta,,278,11191
39413,Veg Topping,,50,11191
39414,Non Veg Topping,,60,11191
39415,Extra Cheese,,60,11191
39416,Lime Slush,,108,11191
39417,Orange Mojito,,138,11191
39418,Green Apple Mojito,,128,11191
39419,Black Currant Slush,,138,11191
39420,Green Apple Slush,,128,11191
39421,Cranberry Lemonade,,108,11191
39422,Classic Lemonade,,98,11191
39423,Fresh Lime Water (Sweet/Salt),,98,11191
39424,Oreo Cookie Shake,,168,11191
39425,Snicker Bar Shake,,198,11191
39426,Butter Chicken Masala,,269,11191
39427,Palak paneer Butter Masala,,249,11191
39428,paneer Butter Masala,,229,11191
39429,Kadai Chicken Masala,,249,11191
39430,Kadai paneer Masala,,199,11191
39431,Lemon Chicken,,249,11191
39432,Chicken Pepper Dry,,249,11191
39433,Chicken Sukka,,249,11191
39434,Plain Roti ( 2 No ),,25,11191
39435,Chicken Keema Paratha (2 pcs),,180,11191
39436,Butter Roti ( 2 No),,30,11191
39437,Coke 600ml/750ml,,70,11191
39438,Coke 250 ml,,30,11191
39439,Chicken Burger,,259,11191
39440,Garlic Bread with Dip,,89,11191
39441,Cheesy Garlic Bread,,99,11191
39442,Chicken 65,,235,11124
39443,Chilly Chicken Dry,,235,11124
39444,Curd Rice,,135,11124
39445,Veg Deluxe Thali,,190,11124
39446,Chicken Deluxe Thali,,240,11124
39447,Tomato Soup,,125,11124
39448,Veg Sweet Corn Soup,,100,11124
39449,Veg Manchow Soup,,100,11124
39450,Chicken Manchow Soup,,150,11124
39451,Paneer Tikka,,225,11124
39452,Achari Paneer Tikka,,235,11124
39453,Chicken Kalmi Kebab,,255,11124
39454,Honey Chilly Potato,,155,11124
39455,Veg Manchurian,,180,11124
39456,Gobi Manchurian,,180,11124
39457,Chilly Paneer,,215,11124
39458,Paneer 65,,215,11124
39459,Paneer Manchurian,,215,11124
39460,Dal Fry,,155,11124
39461,Plain Dal Tadka,,165,11124
39462,Ghee Dal Tadka,,195,11124
39463,Kadhai Paneer,,235,11124
39464,Paneer Mattar Masala,,225,11124
39465,Paneer Butter Masala,,235,11124
39466,Dry Crispy Bhindi,,175,11124
39467,Aloo Mattar Tariwala,,165,11124
39468,Paneer Chilli Gravy,,225,11124
39469,Paneer Manchurian Gravy,,225,11124
39470,Boneless Butter Chicken,,275,11124
39471,Chicken Kadhai,,265,11124
39472,Chicken Chilli Gravy,,245,11124
39473,Tandoori Roti,,30,11124
39474,Butter Tandoori Roti,,40,11124
39475,Naan,,55,11124
39476,Butter Naan,,60,11124
39477,Garlic Naan,,70,11124
39478,Steamed Rice,,120,11124
39479,Jeera Rice,,145,11124
39480,Dal Khichdi,,155,11124
39481,Veg Biryani,,140.00 onwards,11124
39482,Veg Fried Rice,,145,11124
39483,Veg Hakka Noodles,,165,11124
39484,Veg Garlic Fried Noodles,,165,11124
39485,Egg Fried Rice,,165,11124
39486,Egg Noodles,,165,11124
39487,Chicken Fried Rice,,180,11124
39488,Chicken Hakka Noodles,,180,11124
39489,Veg Raita,,130,11124
39490,Onion Raita,,125,11124
39491,Green Salad,,70,11124
39492,Gulab Jamun ,3 Pieces,70,11124
39493,Fresh Lime Water,,50,11124
39494,Fresh Lime Soda,,50,11124
39495,Masala Chaas,,55,11124
39496,Sweet Lassi,,65,11124
39497,Rice Thali,,95,10273
39498,North Karanataka Meals,,150.00 onwards,10273
39499,North Karnataka Style Roti Utta,,130.00 onwards,10273
39500,Wheat Chapati Combo,,110,10273
39501,Wheat Methi Chapati Combo,,130,10273
39502,North Karnataka Style Kadak Roti Utta,,145,10273
39503,North Karnataka Style Chapati Combo,,130,10273
39504,North Karnataka Style Sajji Roti Uta,,140,10273
39505,Butter Naan,,39,9711
